Date,price_btc,price_spx,price_tech,ret_btc,ret_spx,ret_tech
,BTC-USD,^GSPC,QQQ,,,
2020-11-24,19107.464844,3635.409912,285.612366,0.040478,0.016162,0.014050
2020-11-25,18732.121094,3629.649902,287.368073,-0.019644,-0.001584,0.006147
2020-11-27,17108.402344,3638.350098,290.015900,-0.086681,0.002397,0.009214
2020-11-30,19625.835938,3621.629883,290.607483,0.147146,-0.004596,0.002040
2020-12-01,18802.998047,3662.449951,294.332001,-0.041926,0.011271,0.012816
2020-12-02,19201.091797,3669.010010,294.710358,0.021172,0.001791,0.001285
2020-12-03,19445.398438,3666.719971,295.127380,0.012724,-0.000624,0.001415
2020-12-04,18699.765625,3699.120117,296.329987,-0.038345,0.008836,0.004075
2020-12-07,19191.630859,3691.959961,298.008026,0.026303,-0.001936,0.005663
2020-12-08,18321.144531,3702.250000,299.016754,-0.045358,0.002787,0.003385
2020-12-09,18553.916016,3672.820068,292.246704,0.012705,-0.007949,-0.022641
2020-12-10,18264.992188,3668.100098,293.420258,-0.015572,-0.001285,0.004016
2020-12-11,18058.904297,3663.459961,292.770477,-0.011283,-0.001265,-0.002215
2020-12-14,19246.644531,3647.489990,294.894592,0.065770,-0.004359,0.007255
2020-12-15,19417.076172,3694.620117,298.046783,0.008855,0.012921,0.010689
2020-12-16,21310.597656,3701.169922,299.685944,0.097518,0.001773,0.005500
2020-12-17,22805.162109,3722.479980,301.645172,0.070132,0.005758,0.006538
2020-12-18,23137.960938,3709.409912,300.733490,0.014593,-0.003511,-0.003022
2020-12-21,22803.082031,3694.919922,300.170990,-0.014473,-0.003906,-0.001870
2020-12-22,23783.029297,3687.260010,300.987122,0.042974,-0.002073,0.002719
2020-12-23,23241.345703,3690.010010,299.471283,-0.022776,0.000746,-0.005036
2020-12-24,23735.949219,3703.060059,300.792786,0.021281,0.003537,0.004413
2020-12-28,27084.808594,3735.360107,303.824432,0.141088,0.008723,0.010079
2020-12-29,27362.437500,3727.040039,304.096466,0.010250,-0.002227,0.000895
2020-12-30,28840.953125,3732.040039,304.106140,0.054034,0.001342,0.000032
2020-12-31,29001.720703,3756.070068,304.854340,0.005574,0.006439,0.002460
2021-01-04,31971.914062,3700.649902,300.549927,0.102414,-0.014755,-0.014120
2021-01-05,33992.429688,3726.860107,303.027557,0.063197,0.007083,0.008244
2021-01-06,36824.363281,3748.139893,298.829956,0.083311,0.005710,-0.013852
2021-01-07,39371.042969,3803.790039,306.059265,0.069157,0.014847,0.024192
2021-01-08,40797.609375,3824.679932,309.994568,0.036234,0.005492,0.012858
2021-01-11,35566.656250,3799.610107,305.515167,-0.128217,-0.006555,-0.014450
2021-01-12,33922.960938,3801.189941,305.029266,-0.046215,0.000416,-0.001590
2021-01-13,37316.359375,3809.840088,307.089264,0.100032,0.002276,0.006753
2021-01-14,39187.328125,3795.540039,305.447083,0.050138,-0.003753,-0.005348
2021-01-15,36825.367188,3768.250000,303.027557,-0.060274,-0.007190,-0.007921
2021-01-19,36069.804688,3798.909912,307.448761,-0.020517,0.008136,0.014590
2021-01-20,35547.750000,3851.850098,314.600311,-0.014473,0.013936,0.023261
2021-01-21,30825.699219,3853.070068,317.116974,-0.132837,0.000317,0.008000
2021-01-22,33005.761719,3841.469971,316.203583,0.070722,-0.003011,-0.002880
2021-01-25,32366.392578,3855.360107,318.817383,-0.019371,0.003616,0.008266
2021-01-26,32569.849609,3849.620117,319.283813,0.006286,-0.001489,0.001463
2021-01-27,30432.546875,3750.770020,310.383240,-0.065622,-0.025678,-0.027877
2021-01-28,33466.097656,3787.379883,312.219788,0.099681,0.009761,0.005917
2021-01-29,34316.386719,3714.239990,305.651154,0.025407,-0.019311,-0.021038
2021-02-01,33537.175781,3773.860107,313.288605,-0.022707,0.016052,0.024987
2021-02-02,35510.289062,3826.310059,318.399597,0.058834,0.013898,0.016314
2021-02-03,37472.089844,3830.169922,317.136475,0.055246,0.001009,-0.003967
2021-02-04,36926.066406,3871.739990,320.886993,-0.014571,0.010853,0.011826
2021-02-05,38144.308594,3886.830078,321.975403,0.032991,0.003897,0.003392
2021-02-08,46196.464844,3915.590088,324.132477,0.211097,0.007399,0.006699
2021-02-09,46481.105469,3911.229980,324.064514,0.006162,-0.001114,-0.000210
2021-02-10,44918.183594,3909.879883,323.326050,-0.033625,-0.000345,-0.002279
2021-02-11,47909.332031,3916.379883,325.104187,0.066591,0.001662,0.005500
2021-02-12,47504.851562,3934.830078,326.921173,-0.008443,0.004711,0.005589
2021-02-16,49199.871094,3932.590088,326.036926,0.035681,-0.000569,-0.002705
2021-02-17,52149.007812,3931.330078,324.472595,0.059942,-0.000320,-0.004798
2021-02-18,51679.796875,3913.969971,323.053894,-0.008998,-0.004416,-0.004372
2021-02-19,55888.132812,3906.709961,321.645020,0.081431,-0.001855,-0.004361
2021-02-22,54207.320312,3876.500000,313.308075,-0.030075,-0.007733,-0.025920
2021-02-23,48824.425781,3881.370117,312.375214,-0.099302,0.001256,-0.002977
2021-02-24,49705.332031,3925.429932,314.950165,0.018042,0.011352,0.008243
2021-02-25,47093.851562,3829.340088,303.970184,-0.052539,-0.024479,-0.034863
2021-02-26,46339.761719,3811.149902,305.243134,-0.016012,-0.004750,0.004188
2021-03-01,49631.242188,3901.820068,314.425446,0.071029,0.023791,0.030082
2021-03-02,48378.988281,3870.290039,309.382446,-0.025231,-0.008081,-0.016039
2021-03-03,50538.242188,3819.719971,300.404144,0.044632,-0.013066,-0.029020
2021-03-04,48561.167969,3768.469971,295.487396,-0.039120,-0.013417,-0.016367
2021-03-05,48927.304688,3841.939941,299.937622,0.007540,0.019496,0.015061
2021-03-08,52246.523438,3821.350098,291.445160,0.067840,-0.005359,-0.028314
2021-03-09,54824.117188,3875.439941,302.940186,0.049335,0.014155,0.039441
2021-03-10,56008.550781,3898.810059,302.075378,0.021604,0.006030,-0.002855
2021-03-11,57805.121094,3939.340088,309.032593,0.032077,0.010395,0.023031
2021-03-12,57332.089844,3943.340088,306.525635,-0.008183,0.001015,-0.008112
2021-03-15,55907.199219,3968.939941,309.800262,-0.024853,0.006492,0.010683
2021-03-16,56804.902344,3962.709961,311.500641,0.016057,-0.001570,0.005489
2021-03-17,58870.894531,3974.120117,312.783234,0.036370,0.002879,0.004117
2021-03-18,57858.921875,3915.459961,303.202545,-0.017190,-0.014761,-0.030630
2021-03-19,58346.652344,3913.100098,304.271362,0.008430,-0.000603,0.003525
2021-03-22,54529.144531,3940.590088,309.977509,-0.065428,0.007025,0.018753
2021-03-23,54738.945312,3910.520020,308.625183,0.003847,-0.007631,-0.004363
2021-03-24,52774.265625,3889.139893,303.420013,-0.035892,-0.005467,-0.016866
2021-03-25,51704.160156,3909.520020,302.894653,-0.020277,0.005240,-0.001731
2021-03-26,55137.312500,3974.540039,307.438202,0.066400,0.016631,0.015000
2021-03-29,57750.199219,3971.090088,307.350616,0.047389,-0.000868,-0.000285
2021-03-30,58917.691406,3958.550049,305.803711,0.020216,-0.003158,-0.005033
2021-03-31,58918.832031,3972.889893,310.483307,0.000019,0.003622,0.015303
2021-04-01,59095.808594,4019.870117,315.776001,0.003004,0.011825,0.017047
2021-04-05,59057.878906,4077.909912,322.080444,-0.000642,0.014438,0.019965
2021-04-06,58192.359375,4073.939941,321.856628,-0.014655,-0.000974,-0.000695
2021-04-07,56048.937500,4079.949951,322.635010,-0.036833,0.001475,0.002418
2021-04-08,58323.953125,4097.169922,326.001221,0.040590,0.004221,0.010433
2021-04-09,58245.003906,4128.799805,327.976196,-0.001354,0.007720,0.006058
2021-04-12,59893.453125,4127.990234,327.548157,0.028302,-0.000196,-0.001305
2021-04-13,63503.457031,4141.589844,331.371613,0.060274,0.003294,0.011673
2021-04-14,63109.695312,4124.660156,327.392517,-0.006201,-0.004088,-0.012008
2021-04-15,63314.011719,4170.419922,332.354248,0.003237,0.011094,0.015155
2021-04-16,61572.789062,4185.470215,332.743561,-0.027501,0.003609,0.001171
2021-04-19,55724.265625,4163.259766,329.698273,-0.094986,-0.005307,-0.009152
2021-04-20,56473.031250,4134.939941,327.295135,0.013437,-0.006802,-0.007289
2021-04-21,53906.089844,4173.419922,330.097137,-0.045454,0.009306,0.008561
2021-04-22,51762.273438,4134.979980,326.118042,-0.039769,-0.009211,-0.012054
2021-04-23,51093.652344,4180.169922,330.223663,-0.012917,0.010929,0.012589
2021-04-26,54021.753906,4187.620117,332.373718,0.057309,0.001782,0.006511
2021-04-27,55033.117188,4186.720215,330.933838,0.018721,-0.000215,-0.004332
2021-04-28,54824.703125,4183.180176,329.815033,-0.003787,-0.000846,-0.003381
2021-04-29,53555.109375,4211.470215,331.001953,-0.023157,0.006763,0.003599
2021-04-30,57750.175781,4181.169922,328.832367,0.078332,-0.007195,-0.006555
2021-05-03,57200.292969,4192.660156,327.081207,-0.009522,0.002748,-0.005325
2021-05-04,53333.539062,4164.660156,321.195129,-0.067600,-0.006678,-0.017996
2021-05-05,57424.007812,4167.589844,320.115204,0.076696,0.000703,-0.003362
2021-05-06,56396.515625,4201.620117,322.527924,-0.017893,0.008165,0.007537
2021-05-07,57356.402344,4232.600098,325.145111,0.017020,0.007373,0.008115
2021-05-10,55859.796875,4188.430176,316.933685,-0.026093,-0.010436,-0.025255
2021-05-11,56704.574219,4152.100098,316.495972,0.015123,-0.008674,-0.001381
2021-05-12,49150.535156,4063.040039,308.304077,-0.133217,-0.021449,-0.025883
2021-05-13,49716.191406,4112.500000,310.687622,0.011509,0.012173,0.007731
2021-05-14,49880.535156,4173.850098,317.546661,0.003306,0.014918,0.022077
2021-05-17,43537.511719,4163.290039,315.620361,-0.127164,-0.002530,-0.006066
2021-05-18,42909.402344,4127.830078,313.489655,-0.014427,-0.008517,-0.006751
2021-05-19,37002.441406,4115.680176,313.849579,-0.137661,-0.002943,0.001148
2021-05-20,40782.738281,4159.120117,319.920593,0.102163,0.010555,0.019344
2021-05-21,37304.691406,4155.859863,318.149872,-0.085282,-0.000784,-0.005535
2021-05-24,38705.980469,4197.049805,323.500854,0.037563,0.009911,0.016819
2021-05-25,38402.222656,4188.129883,323.948395,-0.007848,-0.002125,0.001383
2021-05-26,39294.199219,4195.990234,325.077026,0.023227,0.001877,0.003484
2021-05-27,38436.968750,4200.879883,323.860809,-0.021816,0.001165,-0.003741
2021-05-28,35697.605469,4204.109863,324.882385,-0.071269,0.000769,0.003154
2021-06-01,36684.925781,4202.040039,323.802460,0.027658,-0.000492,-0.003324
2021-06-02,37575.179688,4208.120117,324.434814,0.024268,0.001447,0.001953
2021-06-03,39208.765625,4192.850098,321.058868,0.043475,-0.003629,-0.010406
2021-06-04,36894.406250,4229.890137,326.507141,-0.059027,0.008834,0.016970
2021-06-07,33560.707031,4226.520020,327.480072,-0.090358,-0.000797,0.002980
2021-06-08,33472.632812,4227.259766,327.635712,-0.002624,0.000175,0.000475
2021-06-09,37345.121094,4219.549805,327.713562,0.115691,-0.001824,0.000238
2021-06-10,36702.597656,4239.180176,331.128418,-0.017205,0.004652,0.010420
2021-06-11,37334.398438,4247.439941,331.994232,0.017214,0.001948,0.002615
2021-06-14,40218.476562,4255.149902,335.175720,0.077250,0.001815,0.009583
2021-06-15,40406.269531,4246.589844,332.986694,0.004669,-0.002012,-0.006531
2021-06-16,38347.062500,4223.700195,331.770599,-0.050963,-0.005390,-0.003652
2021-06-17,38053.503906,4221.859863,335.983276,-0.007655,-0.000436,0.012698
2021-06-18,35787.246094,4166.450195,333.346649,-0.059555,-0.013124,-0.007847
2021-06-21,31676.693359,4224.790039,335.418396,-0.114861,0.014002,0.006215
2021-06-22,32505.660156,4246.439941,338.545044,0.026170,0.005124,0.009322
2021-06-23,33723.027344,4241.839844,338.710632,0.037451,-0.001083,0.000489
2021-06-24,34662.437500,4266.490234,340.804871,0.027857,0.005811,0.006183
2021-06-25,31637.779297,4280.700195,340.386017,-0.087260,0.003331,-0.001229
2021-06-28,34434.335938,4290.609863,344.525635,0.088393,0.002315,0.012162
2021-06-29,35867.777344,4291.799805,345.772369,0.041628,0.000277,0.003619
2021-06-30,35040.835938,4297.500000,345.226868,-0.023055,0.001328,-0.001578
2021-07-01,33572.117188,4319.939941,345.363342,-0.041914,0.005222,0.000395
2021-07-02,33897.046875,4352.339844,349.327637,0.009679,0.007500,0.011479
2021-07-06,34235.195312,4343.540039,350.837494,0.009976,-0.002022,0.004322
2021-07-07,33855.328125,4358.129883,351.577698,-0.011096,0.003359,0.002110
2021-07-08,32877.371094,4320.819824,349.454254,-0.028886,-0.008561,-0.006040
2021-07-09,33798.011719,4369.549805,351.636078,0.028002,0.011278,0.006244
2021-07-12,33155.847656,4384.629883,353.009521,-0.019000,0.003451,0.003906
2021-07-13,32702.025391,4369.209961,353.009521,-0.013688,-0.003517,0.000000
2021-07-14,32822.347656,4374.299805,353.642639,0.003679,0.001165,0.001793
2021-07-15,31780.730469,4360.029785,351.158875,-0.031735,-0.003262,-0.007023
2021-07-16,31421.539062,4327.160156,348.314697,-0.011302,-0.007539,-0.008099
2021-07-19,30817.832031,4258.490234,345.460724,-0.019213,-0.015870,-0.008194
2021-07-20,29807.347656,4323.060059,349.473663,-0.032789,0.015163,0.011616
2021-07-21,32110.693359,4358.689941,352.171814,0.077274,0.008242,0.007721
2021-07-22,32313.105469,4367.479980,354.499725,0.006304,0.002017,0.006610
2021-07-23,33581.550781,4411.790039,358.639374,0.039255,0.010145,0.011677
2021-07-26,37337.535156,4422.299805,358.921844,0.111847,0.002382,0.000788
2021-07-27,39406.941406,4401.459961,354.967285,0.055424,-0.004712,-0.011018
2021-07-28,39995.906250,4400.640137,356.330933,0.014946,-0.000186,0.003842
2021-07-29,40008.421875,4419.149902,356.964050,0.000313,0.004206,0.001777
2021-07-30,42235.546875,4395.259766,355.103668,0.055666,-0.005406,-0.005212
2021-08-02,39201.945312,4387.160156,355.132935,-0.071826,-0.001843,0.000082
2021-08-03,38152.980469,4423.149902,357.285431,-0.026758,0.008203,0.006061
2021-08-04,39747.503906,4402.660156,357.801788,0.041793,-0.004632,0.001445
2021-08-05,40869.554688,4429.100098,360.071198,0.028229,0.006005,0.006343
2021-08-06,42816.500000,4436.520020,358.493317,0.047638,0.001675,-0.004382
2021-08-09,46365.402344,4432.350098,359.155609,0.082886,-0.000940,0.001847
2021-08-10,45585.031250,4436.750000,357.314728,-0.016831,0.000993,-0.005126
2021-08-11,45593.636719,4442.410156,356.701019,0.000189,0.001276,-0.001718
2021-08-12,44428.289062,4460.830078,357.986816,-0.025559,0.004146,0.003605
2021-08-13,47793.320312,4468.000000,359.243286,0.075741,0.001607,0.003510
2021-08-16,46004.484375,4479.709961,359.399139,-0.037429,0.002621,0.000434
2021-08-17,44695.359375,4448.080078,356.233521,-0.028456,-0.007061,-0.008808
2021-08-18,44801.187500,4400.270020,352.804871,0.002368,-0.010748,-0.009625
2021-08-19,46717.578125,4405.799805,354.509521,0.042775,0.001257,0.004832
2021-08-20,49339.175781,4441.669922,358.181610,0.056116,0.008142,0.010358
2021-08-23,49546.148438,4479.529785,363.538788,0.004195,0.008524,0.014957
2021-08-24,47706.117188,4486.229980,364.649170,-0.037138,0.001496,0.003054
2021-08-25,48960.789062,4496.189941,365.067993,0.026300,0.002220,0.001149
2021-08-26,46942.218750,4470.000000,362.749908,-0.041228,-0.005825,-0.006350
2021-08-27,49058.667969,4509.370117,366.275818,0.045086,0.008808,0.009720
2021-08-30,47054.984375,4528.790039,370.386292,-0.040843,0.004307,0.011222
2021-08-31,47166.687500,4522.680176,370.084351,0.002374,-0.001349,-0.000815
2021-09-01,48847.027344,4524.089844,370.697937,0.035626,0.000312,0.001658
2021-09-02,49327.722656,4536.950195,370.522583,0.009841,0.002843,-0.000473
2021-09-03,50025.375000,4535.430176,371.662201,0.014143,-0.000335,0.003076
2021-09-07,46811.128906,4520.029785,372.188263,-0.064252,-0.003396,0.001415
2021-09-08,46091.390625,4514.069824,370.892761,-0.015375,-0.001319,-0.003481
2021-09-09,46391.421875,4493.279785,369.616821,0.006509,-0.004606,-0.003440
2021-09-10,44883.910156,4458.580078,366.811584,-0.032495,-0.007723,-0.007590
2021-09-13,44963.074219,4468.729980,366.558228,0.001764,0.002276,-0.000691
2021-09-14,47092.492188,4443.049805,365.516083,0.047359,-0.005747,-0.002843
2021-09-15,48176.347656,4480.700195,368.233612,0.023015,0.008474,0.007435
2021-09-16,47783.359375,4473.750000,368.486938,-0.008157,-0.001551,0.000688
2021-09-17,47267.519531,4432.990234,364.123169,-0.010795,-0.009111,-0.011842
2021-09-20,42843.800781,4357.729980,356.599243,-0.093589,-0.016977,-0.020663
2021-09-21,40693.675781,4354.189941,357.037994,-0.050185,-0.000812,0.001230
2021-09-22,43574.507812,4395.640137,360.373016,0.070793,0.009520,0.009341
2021-09-23,44895.097656,4448.979980,363.698090,0.030306,0.012135,0.009227
2021-09-24,42839.750000,4455.479980,364.039337,-0.045781,0.001461,0.000938
2021-09-27,42235.730469,4443.109863,361.133484,-0.014100,-0.002776,-0.007982
2021-09-28,41034.542969,4352.629883,350.914337,-0.028440,-0.020364,-0.028297
2021-09-29,41564.363281,4359.459961,350.338989,0.012912,0.001569,-0.001640
2021-09-30,43790.894531,4307.540039,349.051819,0.053568,-0.011910,-0.003674
2021-10-01,48116.941406,4357.040039,351.216583,0.098789,0.011491,0.006202
2021-10-04,49112.902344,4300.459961,343.844727,0.020699,-0.012986,-0.020989
2021-10-05,51514.812500,4345.720215,348.486298,0.048906,0.010525,0.013499
2021-10-06,55361.449219,4363.549805,350.719269,0.074670,0.004103,0.006408
2021-10-07,53805.984375,4399.759766,353.937195,-0.028097,0.008298,0.009175
2021-10-08,53967.847656,4391.339844,352.172241,0.003008,-0.001914,-0.004987
2021-10-11,57484.789062,4361.189941,349.471191,0.065167,-0.006866,-0.007670
2021-10-12,56041.058594,4350.649902,348.252289,-0.025115,-0.002417,-0.003488
2021-10-13,57401.097656,4363.799805,351.041046,0.024269,0.003023,0.008008
2021-10-14,57321.523438,4438.259766,357.506073,-0.001386,0.017063,0.018417
2021-10-15,61593.949219,4471.370117,359.758606,0.074534,0.007460,0.006301
2021-10-18,62026.078125,4486.459961,363.376221,0.007016,0.003375,0.010056
2021-10-19,64261.992188,4519.629883,366.126099,0.036048,0.007393,0.007568
2021-10-20,65992.835938,4536.189941,365.648346,0.026934,0.003664,-0.001305
2021-10-21,62210.171875,4549.779785,367.881287,-0.057319,0.002996,0.006107
2021-10-22,60692.265625,4544.899902,364.790222,-0.024400,-0.001073,-0.008402
2021-10-25,63039.824219,4566.479980,368.524811,0.038680,0.004748,0.010238
2021-10-26,60363.792969,4574.790039,369.685242,-0.042450,0.001820,0.003149
2021-10-27,58482.386719,4551.680176,370.543365,-0.031168,-0.005052,0.002321
2021-10-28,60622.136719,4596.419922,374.658386,0.036588,0.009829,0.011105
2021-10-29,62227.964844,4605.379883,376.501312,0.026489,0.001949,0.004919
2021-11-01,61004.406250,4613.669922,377.788483,-0.019663,0.001800,0.003419
2021-11-02,63226.402344,4630.649902,379.368134,0.036424,0.003680,0.004181
2021-11-03,62970.046875,4660.569824,383.395386,-0.004055,0.006461,0.010616
2021-11-04,61452.230469,4680.060059,388.309937,-0.024104,0.004182,0.012818
2021-11-05,61125.675781,4697.529785,388.680511,-0.005314,0.003733,0.000954
2021-11-08,67566.828125,4701.700195,388.153931,0.105376,0.000888,-0.001355
2021-11-09,66971.828125,4685.250000,385.482147,-0.008806,-0.003499,-0.006883
2021-11-10,64995.230469,4646.709961,379.816681,-0.029514,-0.008226,-0.014697
2021-11-11,64949.960938,4649.270020,380.869781,-0.000697,0.000551,0.002773
2021-11-12,64155.941406,4682.850098,384.877563,-0.012225,0.007223,0.010523
2021-11-15,63557.871094,4682.799805,384.789825,-0.009322,-0.000011,-0.000228
2021-11-16,60161.246094,4700.899902,387.529846,-0.053441,0.003865,0.007121
2021-11-17,60368.011719,4688.669922,387.734650,0.003437,-0.002602,0.000528
2021-11-18,56942.136719,4704.540039,391.752075,-0.056750,0.003385,0.010361
2021-11-19,58119.578125,4697.959961,393.936279,0.020678,-0.001399,0.005575
2021-11-22,56289.289062,4682.939941,389.363037,-0.031492,-0.003197,-0.011609
2021-11-23,57569.074219,4690.700195,387.588379,0.022736,0.001657,-0.004558
2021-11-24,56280.425781,4701.459961,388.836487,-0.022384,0.002294,0.003220
2021-11-26,53569.765625,4594.620117,381.464691,-0.048163,-0.022725,-0.018959
2021-11-29,57806.566406,4655.270020,389.743378,0.079089,0.013200,0.021702
2021-11-30,57005.425781,4567.000000,384.019470,-0.013859,-0.018961,-0.014686
2021-12-01,57229.828125,4513.040039,377.486176,0.003937,-0.011815,-0.017013
2021-12-02,56477.816406,4577.100098,380.206726,-0.013140,0.014194,0.007207
2021-12-03,53598.246094,4538.430176,373.595490,-0.050986,-0.008449,-0.017389
2021-12-06,50582.625000,4591.669922,376.589050,-0.056263,0.011731,0.008013
2021-12-07,50700.085938,4686.750000,387.929626,0.002322,0.020707,0.030114
2021-12-08,50504.796875,4701.209961,389.665314,-0.003852,0.003085,0.004474
2021-12-09,47672.121094,4667.450195,383.931671,-0.056087,-0.007181,-0.014714
2021-12-10,47243.304688,4712.020020,388.105194,-0.008995,0.009549,0.010870
2021-12-13,46737.480469,4668.970215,382.498260,-0.010707,-0.009136,-0.014447
2021-12-14,46612.632812,4634.089844,378.539337,-0.002671,-0.007471,-0.010350
2021-12-15,48896.722656,4709.850098,387.169067,0.049002,0.016348,0.022797
2021-12-16,47665.425781,4668.669922,377.213196,-0.025182,-0.008743,-0.025715
2021-12-17,46202.144531,4620.640137,375.331116,-0.030699,-0.010288,-0.004989
2021-12-20,46880.277344,4568.020020,371.690338,0.014678,-0.011388,-0.009700
2021-12-21,48936.613281,4649.229980,380.008911,0.043864,0.017778,0.022380
2021-12-22,48628.511719,4696.560059,384.636902,-0.006296,0.010180,0.012179
2021-12-23,50784.539062,4725.790039,387.536713,0.044337,0.006224,0.007539
2021-12-27,50640.417969,4791.189941,393.941528,-0.002838,0.013839,0.016527
2021-12-28,47588.855469,4786.350098,392.115814,-0.060259,-0.001010,-0.004634
2021-12-29,46444.710938,4793.060059,392.057220,-0.024042,0.001402,-0.000149
2021-12-30,47178.125000,4778.729980,390.885498,0.015791,-0.002990,-0.002989
2021-12-31,46306.445312,4766.180176,388.444672,-0.018476,-0.002626,-0.006244
2022-01-03,46458.117188,4796.560059,392.184052,0.003275,0.006374,0.009627
2022-01-04,45897.574219,4793.540039,387.097321,-0.012066,-0.000630,-0.012970
2022-01-05,43569.003906,4700.580078,375.205231,-0.050734,-0.019393,-0.030721
2022-01-06,43160.929688,4696.049805,374.941559,-0.009366,-0.000964,-0.000703
2022-01-07,41557.902344,4677.029785,370.879852,-0.037141,-0.004050,-0.010833
2022-01-10,41821.261719,4670.290039,371.123993,0.006337,-0.001441,0.000658
2022-01-11,42735.855469,4713.069824,376.699066,0.021869,0.009160,0.015022
2022-01-12,43949.101562,4726.350098,378.192871,0.028389,0.002818,0.003966
2022-01-13,42591.570312,4659.029785,368.731964,-0.030889,-0.014244,-0.025016
2022-01-14,43099.699219,4662.850098,371.026459,0.011930,0.000820,0.006223
2022-01-18,42375.632812,4577.109863,361.790100,-0.016800,-0.018388,-0.024894
2022-01-19,41744.328125,4532.759766,357.816193,-0.014898,-0.009690,-0.010984
2022-01-20,40680.417969,4482.729980,353.168762,-0.025486,-0.011037,-0.012988
2022-01-21,36457.316406,4397.939941,343.375885,-0.103812,-0.018915,-0.027729
2022-01-24,36654.328125,4410.129883,344.947845,0.005404,0.002772,0.004578
2022-01-25,36954.003906,4356.450195,336.951416,0.008176,-0.012172,-0.023182
2022-01-26,36852.121094,4349.930176,336.424255,-0.002757,-0.001497,-0.001565
2022-01-27,37138.234375,4326.509766,333.036285,0.007764,-0.005384,-0.010071
2022-01-28,37784.332031,4431.850098,343.483246,0.017397,0.024348,0.031369
2022-01-31,38483.125000,4515.549805,354.467316,0.018494,0.018886,0.031978
2022-02-01,38743.273438,4546.540039,356.878906,0.006760,0.006863,0.006803
2022-02-02,36952.984375,4589.379883,359.778717,-0.046209,0.009423,0.008125
2022-02-03,37154.601562,4477.439941,345.191895,0.005456,-0.024391,-0.040544
2022-02-04,41500.875000,4500.529785,349.546509,0.116978,0.005157,0.012615
2022-02-07,43840.285156,4483.870117,346.734528,0.056370,-0.003702,-0.008045
2022-02-08,44118.445312,4521.540039,350.630249,0.006345,0.008401,0.011235
2022-02-09,44338.796875,4587.180176,358.060364,0.004995,0.014517,0.021191
2022-02-10,43565.113281,4504.080078,349.956635,-0.017449,-0.018116,-0.022632
2022-02-11,42407.937500,4418.640137,338.855377,-0.026562,-0.018969,-0.031722
2022-02-14,42586.917969,4401.669922,339.275177,0.004220,-0.003841,0.001239
2022-02-15,44575.203125,4471.069824,347.710968,0.046688,0.015767,0.024864
2022-02-16,43961.859375,4475.009766,347.623077,-0.013760,0.000881,-0.000253
2022-02-17,40538.011719,4380.259766,337.283478,-0.077882,-0.021173,-0.029744
2022-02-18,40030.976562,4348.870117,333.436615,-0.012508,-0.007166,-0.011405
2022-02-22,38286.027344,4304.759766,330.087646,-0.043590,-0.010143,-0.010044
2022-02-23,37296.570312,4225.500000,321.632355,-0.025844,-0.018412,-0.025615
2022-02-24,38332.609375,4288.700195,332.440674,0.027778,0.014957,0.033605
2022-02-25,39214.218750,4384.649902,337.595856,0.022999,0.022373,0.015507
2022-02-28,43193.234375,4373.939941,338.601471,0.101469,-0.002443,0.002979
2022-03-01,44354.636719,4306.259766,333.416992,0.026889,-0.015474,-0.015311
2022-03-02,43924.117188,4386.540039,339.011566,-0.009706,0.018643,0.016780
2022-03-03,42451.789062,4363.490234,334.168823,-0.033520,-0.005255,-0.014285
2022-03-04,39137.605469,4328.870117,329.326080,-0.078069,-0.007934,-0.014492
2022-03-07,38062.039062,4201.089844,317.180115,-0.027482,-0.029518,-0.036881
2022-03-08,38737.269531,4170.700195,315.705811,0.017740,-0.007234,-0.004648
2022-03-09,41982.925781,4277.879883,327.070648,0.083786,0.025698,0.035998
2022-03-10,39437.460938,4259.520020,323.438629,-0.060631,-0.004292,-0.011105
2022-03-11,38794.972656,4204.310059,316.731049,-0.016291,-0.012962,-0.020738
2022-03-14,39666.753906,4173.109863,310.648315,0.022472,-0.007421,-0.019205
2022-03-15,39338.785156,4262.450195,320.392334,-0.008268,0.021409,0.031367
2022-03-16,41143.929688,4357.859863,332.274780,0.045887,0.022384,0.037087
2022-03-17,40951.378906,4411.669922,336.297333,-0.004680,0.012348,0.012106
2022-03-18,41801.156250,4463.120117,343.180695,0.020751,0.011662,0.020468
2022-03-21,41077.996094,4461.180176,342.226471,-0.017300,-0.000435,-0.002781
2022-03-22,42358.808594,4511.609863,348.952179,0.031180,0.011304,0.019653
2022-03-23,42892.957031,4456.240234,343.937286,0.012610,-0.012273,-0.014371
2022-03-24,43960.933594,4520.160156,351.581818,0.024899,0.014344,0.022227
2022-03-25,44348.730469,4543.060059,351.288544,0.008821,0.005066,-0.000834
2022-03-28,47128.003906,4575.520020,356.723816,0.062669,0.007145,0.015472
2022-03-29,47465.730469,4631.600098,362.862946,0.007166,0.012257,0.017210
2022-03-30,47062.664062,4602.450195,358.854950,-0.008492,-0.006294,-0.011045
2022-03-31,45538.675781,4530.410156,354.407013,-0.032382,-0.015653,-0.012395
2022-04-01,46281.644531,4545.859863,353.732513,0.016315,0.003410,-0.001903
2022-04-04,46622.675781,4582.640137,361.015350,0.007369,0.008091,0.020589
2022-04-05,45555.992188,4525.120117,352.999359,-0.022879,-0.012552,-0.022204
2022-04-06,43206.738281,4481.149902,345.335205,-0.051568,-0.009717,-0.021712
2022-04-07,43503.847656,4500.209961,346.156311,0.006876,0.004253,0.002378
