Date,price_btc,price_spx,price_tech,price_gold,ret_btc,ret_spx,ret_tech,ret_gold
,BTC-USD,^GSPC,QQQ,GC=F,,,,
2021-03-26,55137.312500,3974.540039,307.438141,1732.199951,0.066400,0.016631,0.015000,0.004232
2021-03-29,57750.199219,3971.090088,307.350586,1712.099976,0.047389,-0.000868,-0.000285,-0.011604
2021-03-30,58917.691406,3958.550049,305.803741,1683.900024,0.020216,-0.003158,-0.005033,-0.016471
2021-03-31,58918.832031,3972.889893,310.483368,1713.800049,0.000019,0.003622,0.015303,0.017756
2021-04-01,59095.808594,4019.870117,315.775940,1726.500000,0.003004,0.011825,0.017046,0.007410
2021-04-05,59057.878906,4077.909912,322.080444,1727.000000,-0.000642,0.014438,0.019965,0.000290
2021-04-06,58192.359375,4073.939941,321.856598,1741.500000,-0.014655,-0.000974,-0.000695,0.008396
2021-04-07,56048.937500,4079.949951,322.634979,1740.099976,-0.036833,0.001475,0.002418,-0.000804
2021-04-08,58323.953125,4097.169922,326.001129,1756.800049,0.040590,0.004221,0.010433,0.009597
2021-04-09,58245.003906,4128.799805,327.976227,1743.300049,-0.001354,0.007720,0.006059,-0.007684
2021-04-12,59893.453125,4127.990234,327.548157,1731.199951,0.028302,-0.000196,-0.001305,-0.006941
2021-04-13,63503.457031,4141.589844,331.371643,1746.199951,0.060274,0.003294,0.011673,0.008665
2021-04-14,63109.695312,4124.660156,327.392487,1734.900024,-0.006201,-0.004088,-0.012008,-0.006471
2021-04-15,63314.011719,4170.419922,332.354248,1765.400024,0.003237,0.011094,0.015155,0.017580
2021-04-16,61572.789062,4185.470215,332.743500,1779.000000,-0.027501,0.003609,0.001171,0.007704
2021-04-19,55724.265625,4163.259766,329.698334,1769.400024,-0.094986,-0.005307,-0.009152,-0.005396
2021-04-20,56473.031250,4134.939941,327.295258,1777.300049,0.013437,-0.006802,-0.007289,0.004465
2021-04-21,53906.089844,4173.419922,330.097168,1792.300049,-0.045454,0.009306,0.008561,0.008440
2021-04-22,51762.273438,4134.979980,326.117950,1781.199951,-0.039769,-0.009211,-0.012055,-0.006193
2021-04-23,51093.652344,4180.169922,330.223663,1777.000000,-0.012917,0.010929,0.012590,-0.002358
2021-04-26,54021.753906,4187.620117,332.373779,1779.199951,0.057309,0.001782,0.006511,0.001238
2021-04-27,55033.117188,4186.720215,330.933868,1778.000000,0.018721,-0.000215,-0.004332,-0.000674
2021-04-28,54824.703125,4183.180176,329.815002,1773.199951,-0.003787,-0.000846,-0.003381,-0.002700
2021-04-29,53555.109375,4211.470215,331.001984,1768.099976,-0.023157,0.006763,0.003599,-0.002876
2021-04-30,57750.175781,4181.169922,328.832367,1767.300049,0.078332,-0.007195,-0.006555,-0.000452
2021-05-03,57200.292969,4192.660156,327.081146,1791.400024,-0.009522,0.002748,-0.005326,0.013637
2021-05-04,53333.539062,4164.660156,321.195129,1775.800049,-0.067600,-0.006678,-0.017996,-0.008708
2021-05-05,57424.007812,4167.589844,320.115143,1784.099976,0.076696,0.000703,-0.003362,0.004674
2021-05-06,56396.515625,4201.620117,322.527985,1815.500000,-0.017893,0.008165,0.007537,0.017600
2021-05-07,57356.402344,4232.600098,325.145111,1831.099976,0.017020,0.007373,0.008114,0.008593
2021-05-10,55859.796875,4188.430176,316.933716,1837.500000,-0.026093,-0.010436,-0.025255,0.003495
2021-05-11,56704.574219,4152.100098,316.495941,1835.900024,0.015123,-0.008674,-0.001381,-0.000871
2021-05-12,49150.535156,4063.040039,308.304077,1822.599976,-0.133217,-0.021449,-0.025883,-0.007244
2021-05-13,49716.191406,4112.500000,310.687683,1823.800049,0.011509,0.012173,0.007731,0.000658
2021-05-14,49880.535156,4173.850098,317.546661,1837.900024,0.003306,0.014918,0.022077,0.007731
2021-05-17,43537.511719,4163.290039,315.620270,1867.500000,-0.127164,-0.002530,-0.006066,0.016105
2021-05-18,42909.402344,4127.830078,313.489685,1867.800049,-0.014427,-0.008517,-0.006750,0.000161
2021-05-19,37002.441406,4115.680176,313.849640,1881.300049,-0.137661,-0.002943,0.001148,0.007228
2021-05-20,40782.738281,4159.120117,319.920532,1881.800049,0.102163,0.010555,0.019343,0.000266
2021-05-21,37304.691406,4155.859863,318.149963,1876.699951,-0.085282,-0.000784,-0.005534,-0.002710
2021-05-24,38705.980469,4197.049805,323.500854,1884.599976,0.037563,0.009911,0.016819,0.004210
2021-05-25,38402.222656,4188.129883,323.948395,1898.099976,-0.007848,-0.002125,0.001383,0.007163
2021-05-26,39294.199219,4195.990234,325.076996,1901.300049,0.023227,0.001877,0.003484,0.001686
2021-05-27,38436.968750,4200.879883,323.860779,1895.699951,-0.021816,0.001165,-0.003741,-0.002945
2021-05-28,35697.605469,4204.109863,324.882385,1902.500000,-0.071269,0.000769,0.003154,0.003587
2021-06-01,36684.925781,4202.040039,323.802490,1902.900024,0.027658,-0.000492,-0.003324,0.000210
2021-06-02,37575.179688,4208.120117,324.434845,1907.500000,0.024268,0.001447,0.001953,0.002417
2021-06-03,39208.765625,4192.850098,321.058868,1871.199951,0.043475,-0.003629,-0.010406,-0.019030
2021-06-04,36894.406250,4229.890137,326.507141,1889.800049,-0.059027,0.008834,0.016970,0.009940
2021-06-07,33560.707031,4226.520020,327.480103,1896.800049,-0.090358,-0.000797,0.002980,0.003704
2021-06-08,33472.632812,4227.259766,327.635712,1892.199951,-0.002624,0.000175,0.000475,-0.002425
2021-06-09,37345.121094,4219.549805,327.713501,1893.199951,0.115691,-0.001824,0.000237,0.000528
2021-06-10,36702.597656,4239.180176,331.128418,1894.199951,-0.017205,0.004652,0.010420,0.000528
2021-06-11,37334.398438,4247.439941,331.994293,1877.400024,0.017214,0.001948,0.002615,-0.008869
2021-06-14,40218.476562,4255.149902,335.175781,1864.000000,0.077250,0.001815,0.009583,-0.007138
2021-06-15,40406.269531,4246.589844,332.986664,1854.500000,0.004669,-0.002012,-0.006531,-0.005097
2021-06-16,38347.062500,4223.700195,331.770569,1859.500000,-0.050963,-0.005390,-0.003652,0.002696
2021-06-17,38053.503906,4221.859863,335.983276,1773.800049,-0.007655,-0.000436,0.012698,-0.046088
2021-06-18,35787.246094,4166.450195,333.346649,1767.900024,-0.059555,-0.013124,-0.007847,-0.003326
2021-06-21,31676.693359,4224.790039,335.418427,1781.800049,-0.114861,0.014002,0.006215,0.007862
2021-06-22,32505.660156,4246.439941,338.545074,1776.300049,0.026170,0.005124,0.009322,-0.003087
2021-06-23,33723.027344,4241.839844,338.710724,1782.300049,0.037451,-0.001083,0.000489,0.003378
2021-06-24,34662.437500,4266.490234,340.804932,1775.599976,0.027857,0.005811,0.006183,-0.003759
2021-06-25,31637.779297,4280.700195,340.385925,1776.599976,-0.087260,0.003331,-0.001229,0.000563
2021-06-28,34434.335938,4290.609863,344.525635,1779.599976,0.088393,0.002315,0.012162,0.001689
2021-06-29,35867.777344,4291.799805,345.772461,1762.800049,0.041628,0.000277,0.003619,-0.009440
2021-06-30,35040.835938,4297.500000,345.226929,1770.800049,-0.023055,0.001328,-0.001578,0.004538
2021-07-01,33572.117188,4319.939941,345.363373,1775.900024,-0.041914,0.005222,0.000395,0.002880
2021-07-02,33897.046875,4352.339844,349.327637,1782.599976,0.009679,0.007500,0.011479,0.003773
2021-07-06,34235.195312,4343.540039,350.837433,1793.500000,0.009976,-0.002022,0.004322,0.006115
2021-07-07,33855.328125,4358.129883,351.577698,1801.500000,-0.011096,0.003359,0.002110,0.004461
2021-07-08,32877.371094,4320.819824,349.454224,1799.599976,-0.028886,-0.008561,-0.006040,-0.001055
2021-07-09,33798.011719,4369.549805,351.636108,1810.000000,0.028002,0.011278,0.006244,0.005779
2021-07-12,33155.847656,4384.629883,353.009491,1805.500000,-0.019000,0.003451,0.003906,-0.002486
2021-07-13,32702.025391,4369.209961,353.009491,1809.400024,-0.013688,-0.003517,0.000000,0.002160
2021-07-14,32822.347656,4374.299805,353.642609,1824.300049,0.003679,0.001165,0.001793,0.008235
2021-07-15,31780.730469,4360.029785,351.158813,1828.400024,-0.031735,-0.003262,-0.007023,0.002247
2021-07-16,31421.539062,4327.160156,348.314575,1814.500000,-0.011302,-0.007539,-0.008100,-0.007602
2021-07-19,30817.832031,4258.490234,345.460693,1808.699951,-0.019213,-0.015870,-0.008193,-0.003196
2021-07-20,29807.347656,4323.060059,349.473785,1810.900024,-0.032789,0.015163,0.011617,0.001216
2021-07-21,32110.693359,4358.689941,352.171875,1802.900024,0.077274,0.008242,0.007720,-0.004418
2021-07-22,32313.105469,4367.479980,354.499725,1805.000000,0.006304,0.002017,0.006610,0.001165
2021-07-23,33581.550781,4411.790039,358.639404,1801.400024,0.039255,0.010145,0.011678,-0.001994
2021-07-26,37337.535156,4422.299805,358.921844,1798.699951,0.111847,0.002382,0.000788,-0.001499
2021-07-27,39406.941406,4401.459961,354.967316,1799.500000,0.055424,-0.004712,-0.011018,0.000445
2021-07-28,39995.906250,4400.640137,356.330963,1799.500000,0.014946,-0.000186,0.003842,0.000000
2021-07-29,40008.421875,4419.149902,356.964050,1831.199951,0.000313,0.004206,0.001777,0.017616
2021-07-30,42235.546875,4395.259766,355.103760,1812.599976,0.055666,-0.005406,-0.005211,-0.010157
2021-08-02,39201.945312,4387.160156,355.132904,1818.099976,-0.071826,-0.001843,0.000082,0.003034
2021-08-03,38152.980469,4423.149902,357.285492,1810.099976,-0.026758,0.008203,0.006061,-0.004400
2021-08-04,39747.503906,4402.660156,357.801666,1810.500000,0.041793,-0.004632,0.001445,0.000221
2021-08-05,40869.554688,4429.100098,360.071259,1805.099976,0.028229,0.006005,0.006343,-0.002983
2021-08-06,42816.500000,4436.520020,358.493256,1760.000000,0.047638,0.001675,-0.004382,-0.024985
2021-08-09,46365.402344,4432.350098,359.155670,1723.400024,0.082886,-0.000940,0.001848,-0.020795
2021-08-10,45585.031250,4436.750000,357.314758,1728.800049,-0.016831,0.000993,-0.005126,0.003133
2021-08-11,45593.636719,4442.410156,356.701141,1750.400024,0.000189,0.001276,-0.001717,0.012494
2021-08-12,44428.289062,4460.830078,357.986816,1749.000000,-0.025559,0.004146,0.003604,-0.000800
2021-08-13,47793.320312,4468.000000,359.243256,1775.199951,0.075741,0.001607,0.003510,0.014980
2021-08-16,46004.484375,4479.709961,359.399109,1786.900024,-0.037429,0.002621,0.000434,0.006591
2021-08-17,44695.359375,4448.080078,356.233582,1785.000000,-0.028456,-0.007061,-0.008808,-0.001063
2021-08-18,44801.187500,4400.270020,352.804932,1781.599976,0.002368,-0.010748,-0.009625,-0.001905
2021-08-19,46717.578125,4405.799805,354.509521,1780.199951,0.042775,0.001257,0.004832,-0.000786
2021-08-20,49339.175781,4441.669922,358.181671,1781.000000,0.056116,0.008142,0.010358,0.000449
2021-08-23,49546.148438,4479.529785,363.538757,1803.199951,0.004195,0.008524,0.014956,0.012465
2021-08-24,47706.117188,4486.229980,364.649200,1805.599976,-0.037138,0.001496,0.003055,0.001331
2021-08-25,48960.789062,4496.189941,365.068024,1788.199951,0.026300,0.002220,0.001149,-0.009637
2021-08-26,46942.218750,4470.000000,362.749756,1792.199951,-0.041228,-0.005825,-0.006350,0.002237
2021-08-27,49058.667969,4509.370117,366.275848,1816.599976,0.045086,0.008808,0.009720,0.013615
2021-08-30,47054.984375,4528.790039,370.386230,1809.000000,-0.040843,0.004307,0.011222,-0.004184
2021-08-31,47166.687500,4522.680176,370.084320,1815.000000,0.002374,-0.001349,-0.000815,0.003317
2021-09-01,48847.027344,4524.089844,370.697968,1813.099976,0.035626,0.000312,0.001658,-0.001047
2021-09-02,49327.722656,4536.950195,370.522614,1808.699951,0.009841,0.002843,-0.000473,-0.002427
2021-09-03,50025.375000,4535.430176,371.662292,1830.900024,0.014143,-0.000335,0.003076,0.012274
2021-09-07,46811.128906,4520.029785,372.188202,1795.900024,-0.064252,-0.003396,0.001415,-0.019116
2021-09-08,46091.390625,4514.069824,370.892792,1790.699951,-0.015375,-0.001319,-0.003481,-0.002896
2021-09-09,46391.421875,4493.279785,369.616791,1797.400024,0.006509,-0.004606,-0.003440,0.003742
2021-09-10,44883.910156,4458.580078,366.811584,1789.599976,-0.032495,-0.007723,-0.007589,-0.004340
2021-09-13,44963.074219,4468.729980,366.558258,1792.000000,0.001764,0.002276,-0.000691,0.001341
2021-09-14,47092.492188,4443.049805,365.516083,1804.699951,0.047359,-0.005747,-0.002843,0.007087
2021-09-15,48176.347656,4480.700195,368.233643,1792.400024,0.023015,0.008474,0.007435,-0.006815
2021-09-16,47783.359375,4473.750000,368.486877,1754.599976,-0.008157,-0.001551,0.000688,-0.021089
2021-09-17,47267.519531,4432.990234,364.123260,1749.400024,-0.010795,-0.009111,-0.011842,-0.002964
2021-09-20,42843.800781,4357.729980,356.599182,1761.800049,-0.093589,-0.016977,-0.020664,0.007088
2021-09-21,40693.675781,4354.189941,357.038055,1776.000000,-0.050185,-0.000812,0.001231,0.008060
2021-09-22,43574.507812,4395.640137,360.372925,1776.699951,0.070793,0.009520,0.009340,0.000394
2021-09-23,44895.097656,4448.979980,363.698120,1747.699951,0.030306,0.012135,0.009227,-0.016322
2021-09-24,42839.750000,4455.479980,364.039337,1749.699951,-0.045781,0.001461,0.000938,0.001144
2021-09-27,42235.730469,4443.109863,361.133514,1750.000000,-0.014100,-0.002776,-0.007982,0.000171
2021-09-28,41034.542969,4352.629883,350.914337,1735.800049,-0.028440,-0.020364,-0.028298,-0.008114
2021-09-29,41564.363281,4359.459961,350.338989,1721.500000,0.012912,0.001569,-0.001640,-0.008238
2021-09-30,43790.894531,4307.540039,349.051788,1755.300049,0.053568,-0.011910,-0.003674,0.019634
2021-10-01,48116.941406,4357.040039,351.216614,1757.000000,0.098789,0.011491,0.006202,0.000968
2021-10-04,49112.902344,4300.459961,343.844696,1766.199951,0.020699,-0.012986,-0.020990,0.005236
2021-10-05,51514.812500,4345.720215,348.486237,1759.599976,0.048906,0.010525,0.013499,-0.003737
2021-10-06,55361.449219,4363.549805,350.719330,1760.500000,0.074670,0.004103,0.006408,0.000511
2021-10-07,53805.984375,4399.759766,353.937164,1757.900024,-0.028097,0.008298,0.009175,-0.001477
2021-10-08,53967.847656,4391.339844,352.172241,1756.300049,0.003008,-0.001914,-0.004987,-0.000910
2021-10-11,57484.789062,4361.189941,349.471222,1754.599976,0.065167,-0.006866,-0.007670,-0.000968
2021-10-12,56041.058594,4350.649902,348.252289,1758.300049,-0.025115,-0.002417,-0.003488,0.002109
2021-10-13,57401.097656,4363.799805,351.041107,1793.699951,0.024269,0.003023,0.008008,0.020133
2021-10-14,57321.523438,4438.259766,357.506104,1796.699951,-0.001386,0.017063,0.018417,0.001673
2021-10-15,61593.949219,4471.370117,359.758636,1767.199951,0.074534,0.007460,0.006301,-0.016419
2021-10-18,62026.078125,4486.459961,363.376251,1764.800049,0.007016,0.003375,0.010056,-0.001358
2021-10-19,64261.992188,4519.629883,366.126099,1769.699951,0.036048,0.007393,0.007567,0.002776
2021-10-20,65992.835938,4536.189941,365.648285,1784.099976,0.026934,0.003664,-0.001305,0.008137
2021-10-21,62210.171875,4549.779785,367.881287,1781.199951,-0.057319,0.002996,0.006107,-0.001625
2021-10-22,60692.265625,4544.899902,364.790253,1795.500000,-0.024400,-0.001073,-0.008402,0.008028
2021-10-25,63039.824219,4566.479980,368.524872,1806.000000,0.038680,0.004748,0.010238,0.005848
2021-10-26,60363.792969,4574.790039,369.685242,1792.699951,-0.042450,0.001820,0.003149,-0.007364
2021-10-27,58482.386719,4551.680176,370.543365,1797.900024,-0.031168,-0.005052,0.002321,0.002901
2021-10-28,60622.136719,4596.419922,374.658325,1801.599976,0.036588,0.009829,0.011105,0.002058
2021-10-29,62227.964844,4605.379883,376.501312,1783.000000,0.026489,0.001949,0.004919,-0.010324
2021-11-01,61004.406250,4613.669922,377.788452,1795.099976,-0.019663,0.001800,0.003419,0.006786
2021-11-02,63226.402344,4630.649902,379.368195,1788.699951,0.036424,0.003680,0.004182,-0.003565
2021-11-03,62970.046875,4660.569824,383.395355,1763.599976,-0.004055,0.006461,0.010615,-0.014033
2021-11-04,61452.230469,4680.060059,388.309937,1793.000000,-0.024104,0.004182,0.012819,0.016670
2021-11-05,61125.675781,4697.529785,388.680481,1816.400024,-0.005314,0.003733,0.000954,0.013051
2021-11-08,67566.828125,4701.700195,388.153900,1827.400024,0.105376,0.000888,-0.001355,0.006056
2021-11-09,66971.828125,4685.250000,385.482086,1830.199951,-0.008806,-0.003499,-0.006883,0.001532
2021-11-10,64995.230469,4646.709961,379.816711,1847.599976,-0.029514,-0.008226,-0.014697,0.009507
2021-11-11,64949.960938,4649.270020,380.869843,1863.199951,-0.000697,0.000551,0.002773,0.008443
2021-11-12,64155.941406,4682.850098,384.877533,1867.900024,-0.012225,0.007223,0.010522,0.002523
2021-11-15,63557.871094,4682.799805,384.789734,1866.099976,-0.009322,-0.000011,-0.000228,-0.000964
2021-11-16,60161.246094,4700.899902,387.529816,1853.599976,-0.053441,0.003865,0.007121,-0.006698
2021-11-17,60368.011719,4688.669922,387.734680,1869.699951,0.003437,-0.002602,0.000529,0.008686
2021-11-18,56942.136719,4704.540039,391.752045,1861.000000,-0.056750,0.003385,0.010361,-0.004653
2021-11-19,58119.578125,4697.959961,393.936340,1851.199951,0.020678,-0.001399,0.005576,-0.005266
2021-11-22,56289.289062,4682.939941,389.363098,1806.000000,-0.031492,-0.003197,-0.011609,-0.024417
2021-11-23,57569.074219,4690.700195,387.588379,1783.500000,0.022736,0.001657,-0.004558,-0.012458
2021-11-24,56280.425781,4701.459961,388.836517,1784.099976,-0.022384,0.002294,0.003220,0.000336
2021-11-26,53569.765625,4594.620117,381.464569,1785.300049,-0.048163,-0.022725,-0.018959,0.000673
2021-11-29,57806.566406,4655.270020,389.743347,1782.300049,0.079089,0.013200,0.021703,-0.001680
2021-11-30,57005.425781,4567.000000,384.019501,1773.599976,-0.013859,-0.018961,-0.014686,-0.004881
2021-12-01,57229.828125,4513.040039,377.486176,1781.599976,0.003937,-0.011815,-0.017013,0.004511
2021-12-02,56477.816406,4577.100098,380.206696,1760.699951,-0.013140,0.014194,0.007207,-0.011731
2021-12-03,53598.246094,4538.430176,373.595520,1782.000000,-0.050986,-0.008449,-0.017388,0.012097
2021-12-06,50582.625000,4591.669922,376.589111,1777.500000,-0.056263,0.011731,0.008013,-0.002525
2021-12-07,50700.085938,4686.750000,387.929626,1782.599976,0.002322,0.020707,0.030114,0.002869
2021-12-08,50504.796875,4701.209961,389.665375,1783.400024,-0.003852,0.003085,0.004474,0.000449
2021-12-09,47672.121094,4667.450195,383.931610,1774.599976,-0.056087,-0.007181,-0.014715,-0.004934
2021-12-10,47243.304688,4712.020020,388.105194,1782.900024,-0.008995,0.009549,0.010871,0.004677
2021-12-13,46737.480469,4668.970215,382.498291,1786.300049,-0.010707,-0.009136,-0.014447,0.001907
2021-12-14,46612.632812,4634.089844,378.539246,1770.400024,-0.002671,-0.007471,-0.010350,-0.008901
2021-12-15,48896.722656,4709.850098,387.169098,1762.599976,0.049002,0.016348,0.022798,-0.004406
2021-12-16,47665.425781,4668.669922,377.213135,1796.599976,-0.025182,-0.008743,-0.025715,0.019290
2021-12-17,46202.144531,4620.640137,375.331146,1803.800049,-0.030699,-0.010288,-0.004989,0.004008
2021-12-20,46880.277344,4568.020020,371.690338,1793.699951,0.014678,-0.011388,-0.009700,-0.005599
2021-12-21,48936.613281,4649.229980,380.008881,1787.900024,0.043864,0.017778,0.022380,-0.003233
2021-12-22,48628.511719,4696.560059,384.636902,1801.599976,-0.006296,0.010180,0.012179,0.007663
2021-12-23,50784.539062,4725.790039,387.536682,1811.199951,0.044337,0.006224,0.007539,0.005329
2021-12-27,50640.417969,4791.189941,393.941559,1808.099976,-0.002838,0.013839,0.016527,-0.001712
2021-12-28,47588.855469,4786.350098,392.115753,1810.199951,-0.060259,-0.001010,-0.004635,0.001161
2021-12-29,46444.710938,4793.060059,392.057190,1805.099976,-0.024042,0.001402,-0.000149,-0.002817
2021-12-30,47178.125000,4778.729980,390.885559,1812.699951,0.015791,-0.002990,-0.002988,0.004210
2021-12-31,46306.445312,4766.180176,388.444672,1827.500000,-0.018476,-0.002626,-0.006245,0.008165
2022-01-03,46458.117188,4796.560059,392.184052,1799.400024,0.003275,0.006374,0.009627,-0.015376
2022-01-04,45897.574219,4793.540039,387.097290,1814.000000,-0.012066,-0.000630,-0.012970,0.008114
2022-01-05,43569.003906,4700.580078,375.205261,1824.599976,-0.050734,-0.019393,-0.030721,0.005843
2022-01-06,43160.929688,4696.049805,374.941620,1788.699951,-0.009366,-0.000964,-0.000703,-0.019676
2022-01-07,41557.902344,4677.029785,370.879883,1797.000000,-0.037141,-0.004050,-0.010833,0.004640
2022-01-10,41821.261719,4670.290039,371.124054,1798.400024,0.006337,-0.001441,0.000658,0.000779
2022-01-11,42735.855469,4713.069824,376.699127,1818.599976,0.021869,0.009160,0.015022,0.011232
2022-01-12,43949.101562,4726.350098,378.192841,1827.199951,0.028389,0.002818,0.003965,0.004729
2022-01-13,42591.570312,4659.029785,368.731964,1821.199951,-0.030889,-0.014244,-0.025016,-0.003284
2022-01-14,43099.699219,4662.850098,371.026428,1816.500000,0.011930,0.000820,0.006223,-0.002581
2022-01-18,42375.632812,4577.109863,361.790039,1812.300049,-0.016800,-0.018388,-0.024894,-0.002312
2022-01-19,41744.328125,4532.759766,357.816254,1843.099976,-0.014898,-0.009690,-0.010984,0.016995
2022-01-20,40680.417969,4482.729980,353.168823,1842.500000,-0.025486,-0.011037,-0.012988,-0.000326
2022-01-21,36457.316406,4397.939941,343.375854,1831.800049,-0.103812,-0.018915,-0.027729,-0.005807
2022-01-24,36654.328125,4410.129883,344.947784,1841.699951,0.005404,0.002772,0.004578,0.005404
2022-01-25,36954.003906,4356.450195,336.951416,1852.699951,0.008176,-0.012172,-0.023181,0.005973
2022-01-26,36852.121094,4349.930176,336.424255,1829.900024,-0.002757,-0.001497,-0.001565,-0.012306
2022-01-27,37138.234375,4326.509766,333.036255,1793.300049,0.007764,-0.005384,-0.010071,-0.020001
2022-01-28,37784.332031,4431.850098,343.483246,1784.900024,0.017397,0.024348,0.031369,-0.004684
2022-01-31,38483.125000,4515.549805,354.467346,1795.000000,0.018494,0.018886,0.031979,0.005659
2022-02-01,38743.273438,4546.540039,356.878876,1800.300049,0.006760,0.006863,0.006803,0.002953
2022-02-02,36952.984375,4589.379883,359.778717,1809.199951,-0.046209,0.009423,0.008126,0.004944
2022-02-03,37154.601562,4477.439941,345.191895,1803.000000,0.005456,-0.024391,-0.040544,-0.003427
2022-02-04,41500.875000,4500.529785,349.546509,1806.599976,0.116978,0.005157,0.012615,0.001997
2022-02-07,43840.285156,4483.870117,346.734558,1820.599976,0.056370,-0.003702,-0.008045,0.007749
2022-02-08,44118.445312,4521.540039,350.630219,1826.599976,0.006345,0.008401,0.011235,0.003296
2022-02-09,44338.796875,4587.180176,358.060333,1835.199951,0.004995,0.014517,0.021191,0.004708
2022-02-10,43565.113281,4504.080078,349.956573,1836.199951,-0.017449,-0.018116,-0.022632,0.000545
2022-02-11,42407.937500,4418.640137,338.855286,1840.800049,-0.026562,-0.018969,-0.031722,0.002505
2022-02-14,42586.917969,4401.669922,339.275146,1868.000000,0.004220,-0.003841,0.001239,0.014776
2022-02-15,44575.203125,4471.069824,347.710907,1854.800049,0.046688,0.015767,0.024864,-0.007066
2022-02-16,43961.859375,4475.009766,347.623077,1870.199951,-0.013760,0.000881,-0.000253,0.008303
2022-02-17,40538.011719,4380.259766,337.283417,1900.699951,-0.077882,-0.021173,-0.029744,0.016308
2022-02-18,40030.976562,4348.870117,333.436523,1898.599976,-0.012508,-0.007166,-0.011406,-0.001105
2022-02-22,38286.027344,4304.759766,330.087677,1906.099976,-0.043590,-0.010143,-0.010043,0.003950
2022-02-23,37296.570312,4225.500000,321.632355,1909.199951,-0.025844,-0.018412,-0.025615,0.001626
2022-02-24,38332.609375,4288.700195,332.440674,1925.099976,0.027778,0.014957,0.033605,0.008328
2022-02-25,39214.218750,4384.649902,337.595856,1886.500000,0.022999,0.022373,0.015507,-0.020051
2022-02-28,43193.234375,4373.939941,338.601501,1899.400024,0.101469,-0.002443,0.002979,0.006838
2022-03-01,44354.636719,4306.259766,333.416992,1942.400024,0.026889,-0.015474,-0.015312,0.022639
2022-03-02,43924.117188,4386.540039,339.011597,1920.900024,-0.009706,0.018643,0.016780,-0.011069
2022-03-03,42451.789062,4363.490234,334.168762,1934.400024,-0.033520,-0.005255,-0.014285,0.007028
2022-03-04,39137.605469,4328.870117,329.326111,1965.099976,-0.078069,-0.007934,-0.014492,0.015871
2022-03-07,38062.039062,4201.089844,317.180176,1993.900024,-0.027482,-0.029518,-0.036881,0.014656
2022-03-08,38737.269531,4170.700195,315.705872,2040.099976,0.017740,-0.007234,-0.004648,0.023171
2022-03-09,41982.925781,4277.879883,327.070679,1985.900024,0.083786,0.025698,0.035998,-0.026567
2022-03-10,39437.460938,4259.520020,323.438629,1998.099976,-0.060631,-0.004292,-0.011105,0.006143
2022-03-11,38794.972656,4204.310059,316.731018,1982.699951,-0.016291,-0.012962,-0.020738,-0.007707
2022-03-14,39666.753906,4173.109863,310.648407,1959.599976,0.022472,-0.007421,-0.019204,-0.011651
2022-03-15,39338.785156,4262.450195,320.392426,1928.500000,-0.008268,0.021409,0.031367,-0.015871
2022-03-16,41143.929688,4357.859863,332.274719,1908.000000,0.045887,0.022384,0.037087,-0.010630
2022-03-17,40951.378906,4411.669922,336.297272,1942.099976,-0.004680,0.012348,0.012106,0.017872
2022-03-18,41801.156250,4463.120117,343.180634,1928.199951,0.020751,0.011662,0.020468,-0.007157
2022-03-21,41077.996094,4461.180176,342.226532,1928.599976,-0.017300,-0.000435,-0.002780,0.000207
2022-03-22,42358.808594,4511.609863,348.952209,1920.699951,0.031180,0.011304,0.019653,-0.004096
2022-03-23,42892.957031,4456.240234,343.937286,1936.599976,0.012610,-0.012273,-0.014371,0.008278
2022-03-24,43960.933594,4520.160156,351.581787,1961.599976,0.024899,0.014344,0.022226,0.012909
2022-03-25,44348.730469,4543.060059,351.288544,1953.800049,0.008821,0.005066,-0.000834,-0.003976
2022-03-28,47128.003906,4575.520020,356.723846,1939.599976,0.062669,0.007145,0.015472,-0.007268
2022-03-29,47465.730469,4631.600098,362.862946,1912.000000,0.007166,0.012257,0.017210,-0.014230
2022-03-30,47062.664062,4602.450195,358.854889,1933.500000,-0.008492,-0.006294,-0.011046,0.011245
2022-03-31,45538.675781,4530.410156,354.406982,1949.199951,-0.032382,-0.015653,-0.012395,0.008120
2022-04-01,46281.644531,4545.859863,353.732513,1919.099976,0.016315,0.003410,-0.001903,-0.015442
2022-04-04,46622.675781,4582.640137,361.015381,1929.199951,0.007369,0.008091,0.020589,0.005263
2022-04-05,45555.992188,4525.120117,352.999329,1922.900024,-0.022879,-0.012552,-0.022204,-0.003266
2022-04-06,43206.738281,4481.149902,345.335175,1918.400024,-0.051568,-0.009717,-0.021712,-0.002340
2022-04-07,43503.847656,4500.209961,346.156372,1933.800049,0.006876,0.004253,0.002378,0.008028
2022-04-08,42287.664062,4488.279785,341.317444,1941.599976,-0.027956,-0.002651,-0.013979,0.004033
2022-04-11,39521.902344,4412.529785,333.242676,1944.300049,-0.065404,-0.016877,-0.023658,0.001391
2022-04-12,40127.183594,4397.450195,331.835052,1972.099976,0.015315,-0.003417,-0.004224,0.014298
2022-04-13,41166.730469,4446.589844,338.580231,1981.000000,0.025906,0.011175,0.020327,0.004513
2022-04-14,39935.515625,4392.589844,330.837860,1970.900024,-0.029908,-0.012144,-0.022867,-0.005098
2022-04-18,40826.214844,4391.689941,331.092041,1982.900024,0.022303,-0.000205,0.000768,0.006089
